Date,Product_ID,Category,Price,Discount,On_Promotion,Weekend,Month,DayOfWeek,Current_Stock,Sales_Quantity,Revenue,Supplier_Lead_Time,Stockout_Risk,Yesterday_Sales,Avg_Sales_7Days
2025-05-30,SKU_0082,Electronics,90.41,0,0,0,5,4,119,89,8046.49,6,0,87,106.71
2025-01-01,SKU_0083,Beauty,39.03,0,0,0,1,2,126,113,4410.39,6,1,0,113.0
2025-01-02,SKU_0083,Beauty,39.03,5,1,0,1,3,167,158,5858.4,6,1,113,135.5
2025-01-03,SKU_0083,Beauty,39.03,0,0,0,1,4,134,111,4332.33,6,0,158,127.33
2025-01-04,SKU_0083,Beauty,39.03,25,1,1,1,5,192,197,5766.68,6,1,111,144.75
2025-01-05,SKU_0083,Beauty,39.03,0,0,1,1,6,186,150,5854.5,6,0,197,145.8
2025-01-06,SKU_0083,Beauty,39.03,0,0,0,1,0,122,105,4098.15,6,1,150,139.0
2025-01-07,SKU_0083,Beauty,39.03,0,0,0,1,1,130,103,4020.09,6,0,105,133.86
2025-01-08,SKU_0083,Beauty,39.03,0,0,0,1,2,120,107,4176.21,6,1,103,133.0
2025-01-09,SKU_0083,Beauty,39.03,0,0,0,1,3,123,103,4020.09,6,1,107,125.14
2025-01-10,SKU_0083,Beauty,39.03,0,0,0,1,4,126,104,4059.12,6,0,103,124.14
2025-01-11,SKU_0083,Beauty,39.03,0,0,1,1,5,150,143,5581.29,6,1,104,116.43
2025-01-12,SKU_0083,Beauty,39.03,0,0,1,1,6,184,148,5776.44,6,0,143,116.14
2025-01-13,SKU_0083,Beauty,39.03,0,0,0,1,0,127,105,4098.15,6,0,148,116.14
2025-01-14,SKU_0083,Beauty,39.03,0,0,0,1,1,102,108,4215.24,6,1,105,116.86
2025-01-15,SKU_0083,Beauty,39.03,25,1,0,1,2,192,167,4888.51,6,1,108,125.43
2025-01-16,SKU_0083,Beauty,39.03,0,0,0,1,3,125,113,4410.39,6,1,167,126.86
2025-01-17,SKU_0083,Beauty,39.03,0,0,0,1,4,144,113,4410.39,6,0,113,128.14
2025-01-18,SKU_0083,Beauty,39.03,20,1,1,1,5,234,204,6369.7,6,1,113,136.86
2025-01-19,SKU_0083,Beauty,39.03,0,0,1,1,6,152,146,5698.38,6,1,204,136.57
2025-01-20,SKU_0083,Beauty,39.03,0,0,0,1,0,103,106,4137.18,6,1,146,136.71
2025-01-21,SKU_0083,Beauty,39.03,0,0,0,1,1,100,106,4137.18,6,1,106,136.43
2025-01-22,SKU_0083,Beauty,39.03,0,0,0,1,2,114,108,4215.24,6,1,106,128.0
2025-01-23,SKU_0083,Beauty,39.03,0,0,0,1,3,103,111,4332.33,6,1,108,127.71
2025-01-24,SKU_0083,Beauty,39.03,0,0,0,1,4,148,112,4371.36,6,0,111,127.57
2025-01-25,SKU_0083,Beauty,39.03,0,0,1,1,5,152,148,5776.44,6,1,112,119.57
2025-01-26,SKU_0083,Beauty,39.03,0,0,1,1,6,171,146,5698.38,6,1,148,119.57
2025-01-27,SKU_0083,Beauty,39.03,0,0,0,1,0,97,104,4059.12,6,1,146,119.29
2025-01-28,SKU_0083,Beauty,39.03,0,0,0,1,1,131,112,4371.36,6,1,104,120.14
2025-01-29,SKU_0083,Beauty,39.03,0,0,0,1,2,112,112,4371.36,6,1,112,120.71
2025-01-30,SKU_0083,Beauty,39.03,0,0,0,1,3,117,109,4254.27,6,1,112,120.43
2025-01-31,SKU_0083,Beauty,39.03,0,0,0,1,4,136,103,4020.09,6,0,109,119.14
2025-02-01,SKU_0083,Beauty,39.03,0,0,1,2,5,165,142,5542.26,6,1,103,118.29
2025-02-02,SKU_0083,Beauty,39.03,5,1,1,2,6,205,204,7564.01,6,1,142,126.57
2025-02-03,SKU_0083,Beauty,39.03,0,0,0,2,0,101,111,4332.33,6,1,204,127.57
2025-02-04,SKU_0083,Beauty,39.03,0,0,0,2,1,133,104,4059.12,6,0,111,126.43
2025-02-05,SKU_0083,Beauty,39.03,10,1,0,2,2,197,164,5760.83,6,0,104,133.86
2025-02-06,SKU_0083,Beauty,39.03,0,0,0,2,3,119,108,4215.24,6,1,164,133.71
2025-02-07,SKU_0083,Beauty,39.03,10,1,0,2,4,164,161,5655.45,6,1,108,142.0
2025-02-08,SKU_0083,Beauty,39.03,25,1,1,2,5,226,199,5825.23,6,1,161,150.14
2025-02-09,SKU_0083,Beauty,39.03,0,0,1,2,6,169,143,5581.29,6,1,199,141.43
2025-02-10,SKU_0083,Beauty,39.03,0,0,0,2,0,143,113,4410.39,6,0,143,141.71
2025-02-11,SKU_0083,Beauty,39.03,0,0,0,2,1,127,107,4176.21,6,1,113,142.14
2025-02-12,SKU_0083,Beauty,39.03,0,0,0,2,2,113,111,4332.33,6,1,107,134.57
2025-02-13,SKU_0083,Beauty,39.03,0,0,0,2,3,125,110,4293.3,6,1,111,134.86
2025-02-14,SKU_0083,Beauty,39.03,0,0,0,2,4,118,110,4293.3,6,1,110,127.57
2025-02-15,SKU_0083,Beauty,39.03,0,0,1,2,5,137,144,5620.32,6,1,110,119.71
2025-02-16,SKU_0083,Beauty,39.03,0,0,1,2,6,159,149,5815.47,6,1,144,120.57
2025-02-17,SKU_0083,Beauty,39.03,0,0,0,2,0,113,113,4410.39,6,1,149,120.57
2025-02-18,SKU_0083,Beauty,39.03,0,0,0,2,1,121,113,4410.39,6,1,113,121.43
2025-02-19,SKU_0083,Beauty,39.03,0,0,0,2,2,106,113,4410.39,6,1,113,121.71
2025-02-20,SKU_0083,Beauty,39.03,0,0,0,2,3,119,111,4332.33,6,1,113,121.86
2025-02-21,SKU_0083,Beauty,39.03,0,0,0,2,4,135,110,4293.3,6,0,111,121.86
2025-02-22,SKU_0083,Beauty,39.03,0,0,1,2,5,153,150,5854.5,6,1,110,122.71
2025-02-23,SKU_0083,Beauty,39.03,0,0,1,2,6,154,149,5815.47,6,1,150,122.71
2025-02-24,SKU_0083,Beauty,39.03,0,0,0,2,0,139,111,4332.33,6,0,149,122.43
2025-02-25,SKU_0083,Beauty,39.03,0,0,0,2,1,119,113,4410.39,6,1,111,122.43
2025-02-26,SKU_0083,Beauty,39.03,0,0,0,2,2,108,112,4371.36,6,1,113,122.29
2025-02-27,SKU_0083,Beauty,39.03,25,1,0,2,3,191,157,4595.78,6,0,112,128.86
2025-02-28,SKU_0083,Beauty,39.03,0,0,0,2,4,122,113,4410.39,6,1,157,129.29
2025-03-01,SKU_0083,Beauty,39.03,0,0,1,3,5,142,144,5620.32,6,1,113,128.43
2025-03-02,SKU_0083,Beauty,39.03,25,1,1,3,6,236,204,5971.59,6,1,144,136.29
2025-03-03,SKU_0083,Beauty,39.03,0,0,0,3,0,104,113,4410.39,6,1,204,136.57
2025-03-04,SKU_0083,Beauty,39.03,0,0,0,3,1,139,112,4371.36,6,0,113,136.43
2025-03-05,SKU_0083,Beauty,39.03,0,0,0,3,2,116,106,4137.18,6,1,112,135.57
2025-03-06,SKU_0083,Beauty,39.03,0,0,0,3,3,141,109,4254.27,6,0,106,128.71
2025-03-07,SKU_0083,Beauty,39.03,0,0,0,3,4,141,106,4137.18,6,0,109,127.71
2025-03-08,SKU_0083,Beauty,39.03,20,1,1,3,5,217,201,6276.02,6,1,106,135.86
2025-03-09,SKU_0083,Beauty,39.03,0,0,1,3,6,158,148,5776.44,6,1,201,127.86
2025-03-10,SKU_0083,Beauty,39.03,0,0,0,3,0,138,105,4098.15,6,0,148,126.71
2025-03-11,SKU_0083,Beauty,39.03,0,0,0,3,1,130,107,4176.21,6,0,105,126.0
2025-03-12,SKU_0083,Beauty,39.03,0,0,0,3,2,134,108,4215.24,6,0,107,126.29
2025-03-13,SKU_0083,Beauty,39.03,0,0,0,3,3,108,103,4020.09,6,1,108,125.43
2025-03-14,SKU_0083,Beauty,39.03,0,0,0,3,4,111,112,4371.36,6,1,103,126.29
2025-03-15,SKU_0083,Beauty,39.03,0,0,1,3,5,150,149,5815.47,6,1,112,118.86
2025-03-16,SKU_0083,Beauty,39.03,0,0,1,3,6,144,150,5854.5,6,1,149,119.14
2025-03-17,SKU_0083,Beauty,39.03,0,0,0,3,0,115,109,4254.27,6,1,150,119.71
2025-03-18,SKU_0083,Beauty,39.03,0,0,0,3,1,115,103,4020.09,6,1,109,119.14
2025-03-19,SKU_0083,Beauty,39.03,0,0,0,3,2,118,111,4332.33,6,1,103,119.57
2025-03-20,SKU_0083,Beauty,39.03,0,0,0,3,3,145,112,4371.36,6,0,111,120.86
2025-03-21,SKU_0083,Beauty,39.03,25,1,0,3,4,195,165,4829.96,6,1,112,128.43
2025-03-22,SKU_0083,Beauty,39.03,0,0,1,3,5,153,150,5854.5,6,1,165,128.57
2025-03-23,SKU_0083,Beauty,39.03,0,0,1,3,6,166,149,5815.47,6,1,150,128.43
2025-03-24,SKU_0083,Beauty,39.03,0,0,0,3,0,111,112,4371.36,6,1,149,128.86
2025-03-25,SKU_0083,Beauty,39.03,0,0,0,3,1,111,108,4215.24,6,1,112,129.57
2025-03-26,SKU_0083,Beauty,39.03,0,0,0,3,2,112,104,4059.12,6,1,108,128.57
2025-03-27,SKU_0083,Beauty,39.03,0,0,0,3,3,105,110,4293.3,6,1,104,128.29
2025-03-28,SKU_0083,Beauty,39.03,0,0,0,3,4,145,111,4332.33,6,0,110,120.57
2025-03-29,SKU_0083,Beauty,39.03,0,0,1,3,5,168,146,5698.38,6,1,111,120.0
2025-03-30,SKU_0083,Beauty,39.03,0,0,1,3,6,181,147,5737.41,6,0,146,119.71
2025-03-31,SKU_0083,Beauty,39.03,0,0,0,3,0,129,104,4059.12,6,0,147,118.57
2025-04-01,SKU_0083,Beauty,39.03,0,0,0,4,1,142,107,4176.21,6,0,104,118.43
2025-04-02,SKU_0083,Beauty,39.03,0,0,0,4,2,104,113,4410.39,6,1,107,119.71
2025-04-03,SKU_0083,Beauty,39.03,0,0,0,4,3,97,104,4059.12,6,1,113,118.86
2025-04-04,SKU_0083,Beauty,39.03,0,0,0,4,4,105,113,4410.39,6,1,104,119.14
2025-04-05,SKU_0083,Beauty,39.03,0,0,1,4,5,181,144,5620.32,6,0,113,118.86
2025-04-06,SKU_0083,Beauty,39.03,0,0,1,4,6,147,149,5815.47,6,1,144,119.14
2025-04-07,SKU_0083,Beauty,39.03,0,0,0,4,0,126,113,4410.39,6,1,149,120.43
2025-04-08,SKU_0083,Beauty,39.03,5,1,0,4,1,166,165,6117.95,6,1,113,128.71
2025-04-09,SKU_0083,Beauty,39.03,0,0,0,4,2,104,113,4410.39,6,1,165,128.71
2025-04-10,SKU_0083,Beauty,39.03,0,0,0,4,3,103,113,4410.39,6,1,113,130.0
2025-04-11,SKU_0083,Beauty,39.03,0,0,0,4,4,123,103,4020.09,6,1,113,128.57
2025-04-12,SKU_0083,Beauty,39.03,20,1,1,4,5,216,204,6369.7,6,1,103,137.14
2025-04-13,SKU_0083,Beauty,39.03,0,0,1,4,6,142,141,5503.23,6,1,204,136.0
2025-04-14,SKU_0083,Beauty,39.03,0,0,0,4,0,135,103,4020.09,6,0,141,134.57
2025-04-15,SKU_0083,Beauty,39.03,0,0,0,4,1,142,104,4059.12,6,0,103,125.86
2025-04-16,SKU_0083,Beauty,39.03,15,1,0,4,2,190,162,5374.43,6,1,104,132.86
2025-04-17,SKU_0083,Beauty,39.03,0,0,0,4,3,112,106,4137.18,6,1,162,131.86
2025-04-18,SKU_0083,Beauty,39.03,0,0,0,4,4,138,108,4215.24,6,0,106,132.57
2025-04-19,SKU_0083,Beauty,39.03,0,0,1,4,5,156,144,5620.32,6,1,108,124.0
2025-04-20,SKU_0083,Beauty,39.03,0,0,1,4,6,142,149,5815.47,6,1,144,125.14
2025-04-21,SKU_0083,Beauty,39.03,10,1,0,4,0,171,158,5550.07,6,1,149,133.0
2025-04-22,SKU_0083,Beauty,39.03,0,0,0,4,1,104,106,4137.18,6,1,158,133.29
2025-04-23,SKU_0083,Beauty,39.03,0,0,0,4,2,142,110,4293.3,6,0,106,125.86
2025-04-24,SKU_0083,Beauty,39.03,0,0,0,4,3,145,112,4371.36,6,0,110,126.71
2025-04-25,SKU_0083,Beauty,39.03,10,1,0,4,4,196,165,5795.96,6,1,112,134.86
2025-04-26,SKU_0083,Beauty,39.03,0,0,1,4,5,150,145,5659.35,6,1,165,135.0
2025-04-27,SKU_0083,Beauty,39.03,0,0,1,4,6,148,145,5659.35,6,1,145,134.43
2025-04-28,SKU_0083,Beauty,39.03,0,0,0,4,0,116,109,4254.27,6,1,145,127.43
2025-04-29,SKU_0083,Beauty,39.03,0,0,0,4,1,122,113,4410.39,6,1,109,128.43
2025-04-30,SKU_0083,Beauty,39.03,0,0,0,4,2,145,113,4410.39,6,0,113,128.86
2025-05-01,SKU_0083,Beauty,39.03,0,0,0,5,3,120,106,4137.18,6,1,113,128.0
2025-05-02,SKU_0083,Beauty,39.03,0,0,0,5,4,145,111,4332.33,6,0,106,120.29
2025-05-03,SKU_0083,Beauty,39.03,0,0,1,5,5,170,145,5659.35,6,1,111,120.29
2025-05-04,SKU_0083,Beauty,39.03,0,0,1,5,6,152,148,5776.44,6,1,145,120.71
2025-05-05,SKU_0083,Beauty,39.03,0,0,0,5,0,125,113,4410.39,6,1,148,121.29
2025-05-06,SKU_0083,Beauty,39.03,0,0,0,5,1,132,109,4254.27,6,0,113,120.71
2025-05-07,SKU_0083,Beauty,39.03,0,0,0,5,2,113,107,4176.21,6,1,109,119.86
2025-05-08,SKU_0083,Beauty,39.03,0,0,0,5,3,99,103,4020.09,6,1,107,119.43
2025-05-09,SKU_0083,Beauty,39.03,0,0,0,5,4,117,112,4371.36,6,1,103,119.57
2025-05-10,SKU_0083,Beauty,39.03,0,0,1,5,5,151,148,5776.44,6,1,112,120.0
2025-05-11,SKU_0083,Beauty,39.03,0,0,1,5,6,187,150,5854.5,6,0,148,120.29
2025-05-12,SKU_0083,Beauty,39.03,0,0,0,5,0,112,106,4137.18,6,1,150,119.29
2025-05-13,SKU_0083,Beauty,39.03,0,0,0,5,1,121,111,4332.33,6,1,106,119.57
2025-05-14,SKU_0083,Beauty,39.03,15,1,0,5,2,182,163,5407.61,6,1,111,127.57
2025-05-15,SKU_0083,Beauty,39.03,10,1,0,5,3,182,165,5795.96,6,1,163,136.43
2025-05-16,SKU_0083,Beauty,39.03,0,0,0,5,4,112,109,4254.27,6,1,165,136.0
2025-05-17,SKU_0083,Beauty,39.03,0,0,1,5,5,166,149,5815.47,6,1,109,136.14
2025-05-18,SKU_0083,Beauty,39.03,0,0,1,5,6,153,140,5464.2,6,1,149,134.71
2025-05-19,SKU_0083,Beauty,39.03,0,0,0,5,0,137,106,4137.18,6,0,140,134.71
2025-05-20,SKU_0083,Beauty,39.03,25,1,0,5,1,184,166,4859.24,6,1,106,142.57
2025-05-21,SKU_0083,Beauty,39.03,0,0,0,5,2,100,106,4137.18,6,1,166,134.43
2025-05-22,SKU_0083,Beauty,39.03,0,0,0,5,3,104,107,4176.21,6,1,106,126.14
2025-05-23,SKU_0083,Beauty,39.03,0,0,0,5,4,124,110,4293.3,6,1,107,126.29
2025-05-24,SKU_0083,Beauty,39.03,0,0,1,5,5,139,143,5581.29,6,1,110,125.43
2025-05-25,SKU_0083,Beauty,39.03,0,0,1,5,6,180,144,5620.32,6,0,143,126.0
2025-05-26,SKU_0083,Beauty,39.03,0,0,0,5,0,139,104,4059.12,6,0,144,125.71
2025-05-27,SKU_0083,Beauty,39.03,0,0,0,5,1,151,112,4371.36,6,0,104,118.0
2025-05-28,SKU_0083,Beauty,39.03,0,0,0,5,2,141,108,4215.24,6,0,112,118.29
2025-05-29,SKU_0083,Beauty,39.03,0,0,0,5,3,131,103,4020.09,6,0,108,117.71
2025-05-30,SKU_0083,Beauty,39.03,0,0,0,5,4,107,109,4254.27,6,1,103,117.57
2025-01-01,SKU_0084,Electronics,215.88,0,0,0,1,2,89,56,12089.28,5,0,0,56.0
2025-01-02,SKU_0084,Electronics,215.88,0,0,0,1,3,52,53,11441.64,5,1,56,54.5
2025-01-03,SKU_0084,Electronics,215.88,0,0,0,1,4,70,52,11225.76,5,0,53,53.67
2025-01-04,SKU_0084,Electronics,215.88,15,1,1,1,5,117,105,19267.29,5,1,52,66.5
2025-01-05,SKU_0084,Electronics,215.88,0,0,1,1,6,98,74,15975.12,5,0,105,68.0
2025-01-06,SKU_0084,Electronics,215.88,0,0,0,1,0,97,60,12952.8,5,0,74,66.67
2025-01-07,SKU_0084,Electronics,215.88,0,0,0,1,1,87,52,11225.76,5,0,60,64.57
2025-01-08,SKU_0084,Electronics,215.88,0,0,0,1,2,50,51,11009.88,5,1,52,63.86
2025-01-09,SKU_0084,Electronics,215.88,0,0,0,1,3,99,60,12952.8,5,0,51,64.86
2025-01-10,SKU_0084,Electronics,215.88,0,0,0,1,4,47,50,10794.0,5,1,60,64.57
2025-01-11,SKU_0084,Electronics,215.88,0,0,1,1,5,94,71,15327.48,5,0,50,59.71
2025-01-12,SKU_0084,Electronics,215.88,0,0,1,1,6,77,75,16191.0,5,1,71,59.86
2025-01-13,SKU_0084,Electronics,215.88,0,0,0,1,0,82,54,11657.52,5,0,75,59.0
2025-01-14,SKU_0084,Electronics,215.88,0,0,0,1,1,59,58,12521.04,5,1,54,59.86
2025-01-15,SKU_0084,Electronics,215.88,0,0,0,1,2,83,53,11441.64,5,0,58,60.14
2025-01-16,SKU_0084,Electronics,215.88,0,0,0,1,3,72,57,12305.16,5,0,53,59.71
2025-01-17,SKU_0084,Electronics,215.88,0,0,0,1,4,85,52,11225.76,5,0,57,60.0
2025-01-18,SKU_0084,Electronics,215.88,0,0,1,1,5,106,79,17054.52,5,0,52,61.14
2025-01-19,SKU_0084,Electronics,215.88,0,0,1,1,6,91,77,16622.76,5,1,79,61.43
2025-01-20,SKU_0084,Electronics,215.88,0,0,0,1,0,54,54,11657.52,5,1,77,61.43
2025-01-21,SKU_0084,Electronics,215.88,0,0,0,1,1,80,56,12089.28,5,0,54,61.14
2025-01-22,SKU_0084,Electronics,215.88,0,0,0,1,2,50,59,12736.92,5,1,56,62.0
2025-01-23,SKU_0084,Electronics,215.88,0,0,0,1,3,95,60,12952.8,5,0,59,62.43
2025-01-24,SKU_0084,Electronics,215.88,0,0,0,1,4,92,59,12736.92,5,0,60,63.43
2025-01-25,SKU_0084,Electronics,215.88,0,0,1,1,5,98,75,16191.0,5,0,59,62.86
2025-01-26,SKU_0084,Electronics,215.88,0,0,1,1,6,105,74,15975.12,5,0,75,62.43
2025-01-27,SKU_0084,Electronics,215.88,0,0,0,1,0,40,50,10794.0,5,1,74,61.86
2025-01-28,SKU_0084,Electronics,215.88,15,1,0,1,1,73,83,15230.33,5,1,50,65.71
2025-01-29,SKU_0084,Electronics,215.88,0,0,0,1,2,69,57,12305.16,5,0,83,65.43
2025-01-30,SKU_0084,Electronics,215.88,0,0,0,1,3,87,52,11225.76,5,0,57,64.29
2025-01-31,SKU_0084,Electronics,215.88,0,0,0,1,4,51,56,12089.28,5,1,52,63.86
2025-02-01,SKU_0084,Electronics,215.88,0,0,1,2,5,113,77,16622.76,5,0,56,64.14
2025-02-02,SKU_0084,Electronics,215.88,0,0,1,2,6,105,75,16191.0,5,0,77,64.29
2025-02-03,SKU_0084,Electronics,215.88,0,0,0,2,0,81,59,12736.92,5,0,75,65.57
2025-02-04,SKU_0084,Electronics,215.88,0,0,0,2,1,82,52,11225.76,5,0,59,61.14
2025-02-05,SKU_0084,Electronics,215.88,0,0,0,2,2,58,55,11873.4,5,1,52,60.86
2025-02-06,SKU_0084,Electronics,215.88,0,0,0,2,3,84,56,12089.28,5,0,55,61.43
2025-02-07,SKU_0084,Electronics,215.88,0,0,0,2,4,73,56,12089.28,5,0,56,61.43
2025-02-08,SKU_0084,Electronics,215.88,15,1,1,2,5,100,105,19267.29,5,1,56,65.43
2025-02-09,SKU_0084,Electronics,215.88,0,0,1,2,6,89,74,15975.12,5,0,105,65.29
2025-02-10,SKU_0084,Electronics,215.88,0,0,0,2,0,61,51,11009.88,5,1,74,64.14
2025-02-11,SKU_0084,Electronics,215.88,0,0,0,2,1,45,53,11441.64,5,1,51,64.29
2025-02-12,SKU_0084,Electronics,215.88,0,0,0,2,2,90,58,12521.04,5,0,53,64.71
2025-02-13,SKU_0084,Electronics,215.88,0,0,0,2,3,60,52,11225.76,5,1,58,64.14
2025-02-14,SKU_0084,Electronics,215.88,0,0,0,2,4,62,60,12952.8,5,1,52,64.71
2025-02-15,SKU_0084,Electronics,215.88,0,0,1,2,5,111,74,15975.12,5,0,60,60.29
2025-02-16,SKU_0084,Electronics,215.88,0,0,1,2,6,88,76,16406.88,5,1,74,60.57
2025-02-17,SKU_0084,Electronics,215.88,0,0,0,2,0,92,53,11441.64,5,0,76,60.86
2025-02-18,SKU_0084,Electronics,215.88,0,0,0,2,1,70,51,11009.88,5,0,53,60.57
2025-02-19,SKU_0084,Electronics,215.88,5,1,0,2,2,87,84,17227.22,5,1,51,64.29
2025-02-20,SKU_0084,Electronics,215.88,0,0,0,2,3,73,60,12952.8,5,0,84,65.43
2025-02-21,SKU_0084,Electronics,215.88,5,1,0,2,4,114,86,17637.4,5,0,60,69.14
2025-02-22,SKU_0084,Electronics,215.88,0,0,1,2,5,97,70,15111.6,5,0,86,68.57
2025-02-23,SKU_0084,Electronics,215.88,0,0,1,2,6,79,74,15975.12,5,1,70,68.29
2025-02-24,SKU_0084,Electronics,215.88,0,0,0,2,0,83,50,10794.0,5,0,74,67.86
2025-02-25,SKU_0084,Electronics,215.88,0,0,0,2,1,61,55,11873.4,5,1,50,68.43
2025-02-26,SKU_0084,Electronics,215.88,0,0,0,2,2,42,51,11009.88,5,1,55,63.71
2025-02-27,SKU_0084,Electronics,215.88,0,0,0,2,3,75,58,12521.04,5,0,51,63.43
2025-02-28,SKU_0084,Electronics,215.88,0,0,0,2,4,83,59,12736.92,5,0,58,59.57
2025-03-01,SKU_0084,Electronics,215.88,0,0,1,3,5,100,78,16838.64,5,0,59,60.71
2025-03-02,SKU_0084,Electronics,215.88,0,0,1,3,6,104,74,15975.12,5,0,78,60.71
2025-03-03,SKU_0084,Electronics,215.88,0,0,0,3,0,76,57,12305.16,5,0,74,61.71
2025-03-04,SKU_0084,Electronics,215.88,0,0,0,3,1,66,50,10794.0,5,0,57,61.0
2025-03-05,SKU_0084,Electronics,215.88,0,0,0,3,2,59,54,11657.52,5,1,50,61.43
2025-03-06,SKU_0084,Electronics,215.88,0,0,0,3,3,53,59,12736.92,5,1,54,61.57
2025-03-07,SKU_0084,Electronics,215.88,0,0,0,3,4,82,52,11225.76,5,0,59,60.57
2025-03-08,SKU_0084,Electronics,215.88,0,0,1,3,5,64,69,14895.72,5,1,52,59.29
2025-03-09,SKU_0084,Electronics,215.88,0,0,1,3,6,105,70,15111.6,5,0,69,58.71
2025-03-10,SKU_0084,Electronics,215.88,0,0,0,3,0,78,57,12305.16,5,0,70,58.71
2025-03-11,SKU_0084,Electronics,215.88,0,0,0,3,1,57,58,12521.04,5,1,57,59.86
2025-03-12,SKU_0084,Electronics,215.88,0,0,0,3,2,74,50,10794.0,5,0,58,59.29
2025-03-13,SKU_0084,Electronics,215.88,0,0,0,3,3,83,56,12089.28,5,0,50,58.86
2025-03-14,SKU_0084,Electronics,215.88,0,0,0,3,4,51,57,12305.16,5,1,56,59.57
2025-03-15,SKU_0084,Electronics,215.88,0,0,1,3,5,103,69,14895.72,5,0,57,59.57
2025-03-16,SKU_0084,Electronics,215.88,20,1,1,3,6,133,104,17961.22,5,0,69,64.43
2025-03-17,SKU_0084,Electronics,215.88,0,0,0,3,0,71,51,11009.88,5,0,104,63.57
2025-03-18,SKU_0084,Electronics,215.88,0,0,0,3,1,67,52,11225.76,5,0,51,62.71
2025-03-19,SKU_0084,Electronics,215.88,0,0,0,3,2,51,57,12305.16,5,1,52,63.71
2025-03-20,SKU_0084,Electronics,215.88,0,0,0,3,3,82,53,11441.64,5,0,57,63.29
2025-03-21,SKU_0084,Electronics,215.88,0,0,0,3,4,65,50,10794.0,5,0,53,62.29
2025-03-22,SKU_0084,Electronics,215.88,0,0,1,3,5,89,79,17054.52,5,1,50,63.71
2025-03-23,SKU_0084,Electronics,215.88,5,1,1,3,6,129,103,21123.86,5,0,79,63.57
2025-03-24,SKU_0084,Electronics,215.88,0,0,0,3,0,61,59,12736.92,5,1,103,64.71
2025-03-25,SKU_0084,Electronics,215.88,0,0,0,3,1,78,55,11873.4,5,0,59,65.14
2025-03-26,SKU_0084,Electronics,215.88,0,0,0,3,2,72,58,12521.04,5,0,55,65.29
2025-03-27,SKU_0084,Electronics,215.88,0,0,0,3,3,80,53,11441.64,5,0,58,65.29
2025-03-28,SKU_0084,Electronics,215.88,0,0,0,3,4,68,50,10794.0,5,0,53,65.29
2025-03-29,SKU_0084,Electronics,215.88,15,1,1,3,5,139,105,19267.29,5,0,50,69.0
2025-03-30,SKU_0084,Electronics,215.88,0,0,1,3,6,79,70,15111.6,5,1,105,64.29
2025-03-31,SKU_0084,Electronics,215.88,10,1,0,3,0,94,80,15543.36,5,1,70,67.29
2025-04-01,SKU_0084,Electronics,215.88,5,1,0,4,1,86,87,17842.48,5,1,80,71.86
2025-04-02,SKU_0084,Electronics,215.88,0,0,0,4,2,60,59,12736.92,5,1,87,72.0
2025-04-03,SKU_0084,Electronics,215.88,0,0,0,4,3,58,50,10794.0,5,1,59,71.57
2025-04-04,SKU_0084,Electronics,215.88,0,0,0,4,4,54,50,10794.0,5,1,50,71.57
2025-04-05,SKU_0084,Electronics,215.88,0,0,1,4,5,92,71,15327.48,5,0,50,66.71
2025-04-06,SKU_0084,Electronics,215.88,0,0,1,4,6,99,72,15543.36,5,0,71,67.0
2025-04-07,SKU_0084,Electronics,215.88,0,0,0,4,0,43,53,11441.64,5,1,72,63.14
2025-04-08,SKU_0084,Electronics,215.88,0,0,0,4,1,55,59,12736.92,5,1,53,59.14
2025-04-09,SKU_0084,Electronics,215.88,25,1,0,4,2,80,82,13276.62,5,1,59,62.43
2025-04-10,SKU_0084,Electronics,215.88,0,0,0,4,3,57,51,11009.88,5,1,82,62.57
2025-04-11,SKU_0084,Electronics,215.88,0,0,0,4,4,62,56,12089.28,5,1,51,63.43
2025-04-12,SKU_0084,Electronics,215.88,10,1,1,4,5,111,104,20206.37,5,1,56,68.14
2025-04-13,SKU_0084,Electronics,215.88,0,0,1,4,6,95,79,17054.52,5,0,104,69.14
2025-04-14,SKU_0084,Electronics,215.88,0,0,0,4,0,56,52,11225.76,5,1,79,69.0
2025-04-15,SKU_0084,Electronics,215.88,0,0,0,4,1,89,60,12952.8,5,0,52,69.14
2025-04-16,SKU_0084,Electronics,215.88,0,0,0,4,2,69,57,12305.16,5,0,60,65.57
2025-04-17,SKU_0084,Electronics,215.88,25,1,0,4,3,114,86,13924.26,5,0,57,70.57
2025-04-18,SKU_0084,Electronics,215.88,20,1,0,4,4,85,77,13298.21,5,1,86,73.57
2025-04-19,SKU_0084,Electronics,215.88,0,0,1,4,5,81,77,16622.76,5,1,77,69.71
2025-04-20,SKU_0084,Electronics,215.88,0,0,1,4,6,109,73,15759.24,5,0,77,68.86
2025-04-21,SKU_0084,Electronics,215.88,0,0,0,4,0,55,60,12952.8,5,1,73,70.0
2025-04-22,SKU_0084,Electronics,215.88,0,0,0,4,1,72,60,12952.8,5,0,60,70.0
2025-04-23,SKU_0084,Electronics,215.88,0,0,0,4,2,65,58,12521.04,5,1,60,70.14
2025-04-24,SKU_0084,Electronics,215.88,0,0,0,4,3,94,57,12305.16,5,0,58,66.0
2025-04-25,SKU_0084,Electronics,215.88,0,0,0,4,4,71,52,11225.76,5,0,57,62.43
2025-04-26,SKU_0084,Electronics,215.88,0,0,1,4,5,75,71,15327.48,5,1,52,61.57
